trip_id,arrival_time,departure_time,stop_id,timepoint,stop_sequence
r10185405_Mo-Su,06:17:42,06:17:42,n6903602217,0,14
r10185405_Mo-Su,06:19:36,06:19:36,n6903602216,0,15
r10185405_Mo-Su,06:22:18,06:22:18,n6903602215,0,16
r10185405_Mo-Su,06:22:37,06:22:37,n6903602214,0,17
r10185405_Mo-Su,06:25:00,06:25:00,n6903602213,0,18
r10402403_Mo-Su,06:00:00,06:00:00,n7051811090,0,0
r10402403_Mo-Su,06:04:18,06:04:18,n7051811088,0,1
r10402403_Mo-Su,06:09:56,06:09:56,n7051811087,0,2
r10402403_Mo-Su,06:15:00,06:15:00,n7051811086,0,3
r10402402_Mo-Su,06:00:00,06:00:00,n7051810984,0,0
r10402402_Mo-Su,06:08:02,06:08:02,n7051810982,0,1
r10402402_Mo-Su,06:20:51,06:20:51,n7051810979,0,2
r10402402_Mo-Su,06:29:59,06:29:59,n7051810981,0,3
r10402517_Mo-Su,06:00:00,06:00:00,n7051905163,0,0
r10402517_Mo-Su,06:18:13,06:18:13,n7051905162,0,1
r10402517_Mo-Su,06:23:40,06:23:40,n7051905161,0,2
r10402517_Mo-Su,06:25:30,06:25:30,n7051905160,0,3
r10402517_Mo-Su,06:28:49,06:28:49,n7051905155,0,4
r10402517_Mo-Su,06:30:00,06:30:00,n7051905157,0,5
r10402516_Mo-Su,06:00:00,06:00:00,n7051905154,0,0
r10402516_Mo-Su,06:11:52,06:11:52,n7051905153,0,1
r10402516_Mo-Su,06:15:44,06:15:44,n7051905152,0,2
r10402516_Mo-Su,06:21:25,06:21:25,n7051905151,0,3
r10402516_Mo-Su,06:24:19,06:24:19,n7051810979,0,4
r10402516_Mo-Su,06:40:08,06:40:08,n7051905150,0,5
r10402516_Mo-Su,06:41:25,06:41:25,n7051905149,0,6
r10402516_Mo-Su,06:42:26,06:42:26,n7051905148,0,7
r10402516_Mo-Su,06:43:24,06:43:24,n7051905147,0,8
r10402516_Mo-Su,06:45:00,06:45:00,n7051905145,0,9
r10402748_Mo-Su,06:00:00,06:00:00,n7052162375,0,0
r10402748_Mo-Su,07:04:22,07:04:22,n7052162373,0,1
r10402748_Mo-Su,07:42:14,07:42:14,n7052162372,0,2
r10402748_Mo-Su,07:44:35,07:44:35,n7052162371,0,3
r10402748_Mo-Su,07:45:00,07:45:00,n7052162370,0,4
r10402747_Mo-Su,06:00:00,06:00:00,n7052162369,0,0
r10402747_Mo-Su,06:01:42,06:01:42,n7052162367,0,1
r10402747_Mo-Su,06:05:08,06:05:08,n7052162366,0,2
r10402747_Mo-Su,06:15:09,06:15:09,n7052162364,0,3
r10402747_Mo-Su,06:22:45,06:22:45,n7052162363,0,4
r10402747_Mo-Su,06:24:28,06:24:28,n7052162362,0,5
r10402747_Mo-Su,06:30:55,06:30:55,n7052162361,0,6
r10402747_Mo-Su,06:52:27,06:52:27,n7052162358,0,7
r10402747_Mo-Su,06:58:49,06:58:49,n7051810979,0,8
r10402747_Mo-Su,07:07:48,07:07:48,n7052162360,0,9
r10402747_Mo-Su,07:09:30,07:09:30,n7052162359,0,10
r10402747_Mo-Su,07:09:59,07:09:59,n7051905148,0,11
r10403054_Mo-Su,06:00:00,06:00:00,n7052340415,0,0
r10403054_Mo-Su,06:31:32,06:31:32,n7052340412,0,1
r10403054_Mo-Su,06:39:41,06:39:41,n7052340411,0,2
r10403054_Mo-Su,06:43:03,06:43:03,n7052340410,0,3
r10403054_Mo-Su,06:47:42,06:47:42,n7052340409,0,4
r10403054_Mo-Su,06:49:30,06:49:30,n7052340408,0,5
r10403054_Mo-Su,06:51:59,06:51:59,n7052340407,0,6
r10403054_Mo-Su,06:55:00,06:55:00,n7052340406,0,7
r10403053_Mo-Su,06:00:00,06:00:00,n7052340405,0,0
r10403053_Mo-Su,06:34:17,06:34:17,n7052340403,0,1
r10403053_Mo-Su,06:43:40,06:43:40,n6903544089,0,2
r10403053_Mo-Su,06:44:42,06:44:42,n7052340402,0,3
r10403053_Mo-Su,06:52:28,06:52:28,n6903544088,0,4
r10403053_Mo-Su,06:57:54,06:57:54,n6903535584,0,5
r10403053_Mo-Su,06:58:51,06:58:51,n7052340401,0,6
r10403053_Mo-Su,06:59:18,06:59:18,n7051905146,0,7
r10403053_Mo-Su,07:00:00,07:00:00,n7052340404,0,8
r10403060_Mo-Su,06:00:00,06:00:00,n7052366525,0,0
r10403060_Mo-Su,06:34:18,06:34:18,n7052366523,0,1
r10403060_Mo-Su,06:38:08,06:38:08,n7052366522,0,2
r10403060_Mo-Su,06:39:47,06:39:47,n7052366521,0,3
r10403060_Mo-Su,06:40:50,06:40:50,n7052366520,0,4
r10403060_Mo-Su,06:42:49,06:42:49,n7052366519,0,5
r10403060_Mo-Su,06:43:37,06:43:37,n7052366518,0,6
r10403060_Mo-Su,06:44:36,06:44:36,n7052366517,0,7
r10403060_Mo-Su,06:46:14,06:46:14,n7052366516,0,8
r10403060_Mo-Su,06:47:19,06:47:19,n7052366515,0,9
r10403060_Mo-Su,06:49:09,06:49:09,n7052366514,0,10
r10403060_Mo-Su,06:52:20,06:52:20,n7052366513,0,11
r10403060_Mo-Su,06:53:00,06:53:00,n7052366512,0,12
r10403060_Mo-Su,06:55:46,06:55:46,n7052366511,0,13
r10403060_Mo-Su,06:59:59,06:59:59,n7052366510,0,14
r10403059_Mo-Su,06:00:00,06:00:00,n7052366509,0,0
r10403059_Mo-Su,06:10:10,06:10:10,n7052366507,0,1
r10403059_Mo-Su,06:10:41,06:10:41,n7052366506,0,2
r10403059_Mo-Su,06:12:23,06:12:23,n7052366505,0,3
r10403059_Mo-Su,06:20:06,06:20:06,n7052366504,0,4
r10403059_Mo-Su,06:42:10,06:42:10,n7052366503,0,5
r10403059_Mo-Su,06:44:09,06:44:09,n7052366502,0,6
r10403059_Mo-Su,06:53:02,06:53:02,n7052366501,0,7
r10403059_Mo-Su,06:55:00,06:55:00,n7052366500,0,8
r10404237_Mo-Su,06:00:00,06:00:00,n7052994973,0,0
r10404237_Mo-Su,06:18:21,06:18:21,n7051811087,0,1
r10404237_Mo-Su,06:41:40,06:41:40,n7052994971,0,2
r10404237_Mo-Su,06:43:53,06:43:53,n7052994970,0,3
r10404237_Mo-Su,06:46:55,06:46:55,n7052994969,0,4
r10404237_Mo-Su,06:47:52,06:47:52,n7052994968,0,5
r10404237_Mo-Su,06:50:38,06:50:38,n7052994967,0,6
r10404237_Mo-Su,06:51:44,06:51:44,n7052994966,0,7
r10404237_Mo-Su,06:53:11,06:53:11,n7052994965,0,8
r10404237_Mo-Su,06:54:59,06:54:59,n7052994964,0,9
r10404236_Mo-Su,06:00:00,06:00:00,n7052994964,0,0
r10404236_Mo-Su,06:08:10,06:08:10,n7052994962,0,1
r10404236_Mo-Su,06:13:54,06:13:54,n7052994961,0,2
r10404236_Mo-Su,06:27:10,06:27:10,n7052340403,0,3
r10404236_Mo-Su,06:34:28,06:34:28,n7052340402,0,4
r10404236_Mo-Su,06:39:55,06:39:55,n6903544088,0,5
r10404236_Mo-Su,06:44:28,06:44:28,n7051905146,0,6
r10404236_Mo-Su,06:45:00,06:45:00,n7052994963,0,7
r10406127_Mo-Su,06:00:00,06:00:00,n7054593066,0,0
r10406127_Mo-Su,06:04:21,06:04:21,n7054593065,0,1
r10406127_Mo-Su,06:05:37,06:05:37,n7054593063,0,2
r10406127_Mo-Su,06:07:13,06:07:13,n7054593064,0,3
r10406127_Mo-Su,06:17:56,06:17:56,n7054593062,0,4
r10406127_Mo-Su,06:22:08,06:22:08,n7054593061,0,5
r10406127_Mo-Su,06:24:15,06:24:15,n7054593060,0,6
r10406127_Mo-Su,06:25:22,06:25:22,n7054593059,0,7
r10406127_Mo-Su,06:32:10,06:32:10,n7054593058,0,8
r10406127_Mo-Su,06:34:42,06:34:42,n7054593057,0,9
r10406127_Mo-Su,06:36:16,06:36:16,n7054593056,0,10
r10406127_Mo-Su,06:38:31,06:38:31,n7054593055,0,11
r10406127_Mo-Su,06:41:42,06:41:42,n7054593054,0,12
r10406127_Mo-Su,06:43:50,06:43:50,n7054593053,0,13
r10406127_Mo-Su,06:45:24,06:45:24,n7054593052,0,14
r10406127_Mo-Su,06:48:07,06:48:07,n7054593051,0,15
r10406127_Mo-Su,06:48:44,06:48:44,n7054593050,0,16
r10406127_Mo-Su,06:50:00,06:50:00,n7054593049,0,17
r10406128_Mo-Su,06:00:00,06:00:00,n7054593081,0,0
r10406128_Mo-Su,06:07:15,06:07:15,n7054593077,0,1
r10406128_Mo-Su,06:18:17,06:18:17,n7054593076,0,2
r10406128_Mo-Su,06:19:39,06:19:39,n7054593075,0,3
r10406128_Mo-Su,06:29:39,06:29:39,n7054593074,0,4
r10406128_Mo-Su,06:30:53,06:30:53,n7054593073,0,5
r10406128_Mo-Su,06:44:30,06:44:30,n7054593072,0,6
r10406128_Mo-Su,06:59:25,06:59:25,n7054593071,0,7
r10406128_Mo-Su,07:01:49,07:01:49,n7054593070,0,8
r10406128_Mo-Su,07:09:59,07:09:59,n7054593068,0,9
r10406386_Mo-Su,06:00:00,06:00:00,n7054787067,0,0
r10406386_Mo-Su,06:00:41,06:00:41,n7054787065,0,1
r10406386_Mo-Su,06:05:15,06:05:15,n7054787064,0,2
r10406386_Mo-Su,06:24:17,06:24:17,n7054787063,0,3
r10406386_Mo-Su,06:27:23,06:27:23,n7054787062,0,4
r10406386_Mo-Su,06:29:11,06:29:11,n7054787061,0,5
r10406386_Mo-Su,06:30:17,06:30:17,n7054787049,0,6
r10406386_Mo-Su,06:31:35,06:31:35,n7054787060,0,7
r10406386_Mo-Su,06:34:24,06:34:24,n7054787059,0,8
r10406386_Mo-Su,06:34:44,06:34:44,n7054787058,0,9
r10406386_Mo-Su,06:36:17,06:36:17,n7054787057,0,10
r10406386_Mo-Su,06:37:42,06:37:42,n7054787056,0,11
r10406386_Mo-Su,06:39:07,06:39:07,n7054787055,0,12
r10406386_Mo-Su,06:40:26,06:40:26,n7054787054,0,13
r10406386_Mo-Su,06:41:18,06:41:18,n7054787053,0,14
r10406386_Mo-Su,06:41:51,06:41:51,n7054787052,0,15
r10406386_Mo-Su,06:42:45,06:42:45,n7054787051,0,16
r10406386_Mo-Su,06:45:00,06:45:00,n7054787050,0,17
r10406385_Mo-Su,06:00:00,06:00:00,n7054787080,0,0
r10406385_Mo-Su,06:00:58,06:00:58,n7055147056,0,1
r10406385_Mo-Su,06:01:46,06:01:46,n7054787079,0,2
r10406385_Mo-Su,06:02:20,06:02:20,n7054787078,0,3
r10406385_Mo-Su,06:02:54,06:02:54,n7055147055,0,4
r10406385_Mo-Su,06:03:16,06:03:16,n7054787077,0,5
r10406385_Mo-Su,06:06:59,06:06:59,n7054787076,0,6
r10406385_Mo-Su,06:11:39,06:11:39,n7054787075,0,7
r10406385_Mo-Su,06:11:54,06:11:54,n7054787074,0,8
r10406385_Mo-Su,06:12:13,06:12:13,n7054787073,0,9
r10406385_Mo-Su,06:13:59,06:13:59,n7055147054,0,10
r10406385_Mo-Su,06:31:22,06:31:22,n7054787072,0,11
r10406385_Mo-Su,06:32:16,06:32:16,n7054787071,0,12
r10406385_Mo-Su,06:33:40,06:33:40,n7054787070,0,13
r10406385_Mo-Su,06:35:00,06:35:00,n7054787069,0,14
r10406545_Mo-Su,06:00:00,06:00:00,n7052366501,0,0
r10406545_Mo-Su,06:03:21,06:03:21,n7054917919,0,1
r10406545_Mo-Su,06:05:48,06:05:48,n7054787065,0,2
r10406545_Mo-Su,06:26:22,06:26:22,n7054917918,0,3
r10406545_Mo-Su,06:28:31,06:28:31,n7054917917,0,4
r10406545_Mo-Su,06:30:46,06:30:46,n7054917916,0,5
r10406545_Mo-Su,06:34:25,06:34:25,n7054917915,0,6
r10406545_Mo-Su,06:35:23,06:35:23,n7054787059,0,7
r10406545_Mo-Su,06:35:42,06:35:42,n7054787058,0,8
r10406545_Mo-Su,06:37:11,06:37:11,n7054787057,0,9
r10406545_Mo-Su,06:38:33,06:38:33,n7054787056,0,10
r10406545_Mo-Su,06:39:55,06:39:55,n7054787055,0,11
r10406545_Mo-Su,06:41:11,06:41:11,n7054787054,0,12
r10406545_Mo-Su,06:42:01,06:42:01,n7054787053,0,13
r10406545_Mo-Su,06:42:32,06:42:32,n7054787052,0,14
r10406545_Mo-Su,06:43:24,06:43:24,n7054787051,0,15
r10406545_Mo-Su,06:45:33,06:45:33,n7054787050,0,16
r10406545_Mo-Su,06:47:54,06:47:54,n7054917914,0,17
r10406545_Mo-Su,06:52:07,06:52:07,n7054917913,0,18
r10406545_Mo-Su,06:52:43,06:52:43,n7054917912,0,19
r10406545_Mo-Su,06:54:01,06:54:01,n7054917911,0,20
r10406545_Mo-Su,06:54:59,06:54:59,n7054917910,0,21
r10406546_Mo-Su,06:00:00,06:00:00,n7054917926,0,0
r10406546_Mo-Su,06:01:58,06:01:58,n7054917925,0,1
r10406546_Mo-Su,06:11:58,06:11:58,n7054917924,0,2
r10406546_Mo-Su,06:14:32,06:14:32,n7054917923,0,3
r10406546_Mo-Su,06:16:03,06:16:03,n7054917922,0,4
r10406546_Mo-Su,06:18:14,06:18:14,n7054787074,0,5
r10406546_Mo-Su,06:18:33,06:18:33,n7054787073,0,6
r10406546_Mo-Su,06:37:29,06:37:29,n7052366503,0,7
r10406546_Mo-Su,06:38:52,06:38:52,n7052366502,0,8
r10406546_Mo-Su,06:45:00,06:45:00,n7052366501,0,9
r10406619_Mo-Su,06:00:00,06:00:00,n7054999108,0,0
r10406619_Mo-Su,06:32:20,06:32:20,n7054999106,0,1
r10406619_Mo-Su,06:33:59,06:33:59,n7054999105,0,2
r10406619_Mo-Su,06:35:46,06:35:46,n7054999104,0,3
r10406619_Mo-Su,06:40:00,06:40:00,n7054999103,0,4
r10406620_Mo-Su,06:00:00,06:00:00,n7054999100,0,0
r10406620_Mo-Su,06:14:36,06:14:36,n7052340403,0,1
r10406620_Mo-Su,06:20:00,06:20:00,n6903544088,0,2
r10406864_Mo-Su,06:00:00,06:00:00,n7052366501,0,0
r10406864_Mo-Su,06:01:48,06:01:48,n7055147061,0,1
r10406864_Mo-Su,06:03:53,06:03:53,n7054917919,0,2
r10406864_Mo-Su,06:06:41,06:06:41,n7054787065,0,3
r10406864_Mo-Su,06:08:56,06:08:56,n7055147060,0,4
r10406864_Mo-Su,06:31:15,06:31:15,n7054917918,0,5
r10406864_Mo-Su,06:33:42,06:33:42,n7054917917,0,6
r10406864_Mo-Su,06:36:16,06:36:16,n7054917916,0,7
r10406864_Mo-Su,06:37:25,06:37:25,n7055147059,0,8
